FIPS,Percent,Total,%,Distance to Closest (Miles),Normalized,Normalized%,,,28.7,2.6
36089,0.135,"14,660",13.5,,2.448140345,0.417624521,,,,
36091,0.078,"17,890",7.8,,2.338488387,0.199233716,,,,
36093,0.107,"16,560",10.7,,2.237636747,0.310344828,,,,
36095,0.108,"3,350",10.8,,2.127368541,0.314176245,,,,
36097,0.131,"2,330",13.1,,2.26000181,0.402298851,,,,
36099,0.117,"4,030",11.7,,2.099977195,0.348659004,,,,
36101,0.119,"11,370",11.9,,1.833649394,0.356321839,,,,
36103,0.066,"97,600",6.6,,1.924436248,0.153256705,,,,
36105,0.115,"8,690",11.5,,2.042633399,0.340996169,,,,
36107,0.103,"4,980",10.3,,2.14135303,0.295019157,,,,
36109,0.107,"10,940",10.7,,2.013902444,0.310344828,,,,
36111,0.113,"20,210",11.3,,2.60107378,0.333333333,,,,
36113,0.106,"6,810",10.6,,2.547857109,0.30651341,,,,
36115,0.107,"6,580",10.7,,2.394304447,0.310344828,,,,
36117,0.102,"9,230",10.2,,1.817745087,0.291187739,,,,
36119,0.079,"76,520",7.9,,2.290886291,0.203065134,,,,
36121,0.093,"3,740",9.3,,2.216044985,0.256704981,,,,
36123,0.103,"2,580",10.3,,0.223411221,0.295019157,,,,
37001,0.131,"21,830",13.1,,0.251581705,0.402298851,,,,
37003,0.135,"5,040",13.5,,0.294411385,0.417624521,,,,
37005,0.175,"1,940",17.5,,0.224801506,0.570881226,,,,
37007,0.145,"3,540",14.5,,0.380532692,0.455938697,,,,
37009,0.14,"3,780",14,,0.233594584,0.436781609,,,,
37011,0.14,"2,460",14,,0.321666796,0.436781609,,,,
37013,0.14,"6,620",14,,0.222757916,0.436781609,,,,
37015,0.165,"3,160",16.5,,0.166276809,0.53256705,,,,
37017,0.163,"5,420",16.3,,0.376354901,0.524904215,,,,
37019,0.131,"18,000",13.1,,0.011536467,0.402298851,,,,
37021,0.137,"35,600",13.7,,0.227832918,0.425287356,,,,
37023,0.163,"14,650",16.3,,0.09302929,0.524904215,,,,
37025,0.103,"21,730",10.3,,0.294213076,0.295019157,,,,
37027,0.149,"12,260",14.9,,0.037583285,0.471264368,,,,
37029,0.102,"1,090",10.2,,0.511696415,0.291187739,,,,
37031,0.126,"8,700",12.6,,0.268828119,0.383141762,,,,
37033,0.141,"3,190",14.1,,0.177926687,0.440613027,,,,
37035,0.132,"20,910",13.2,,0.164086373,0.406130268,,,,
37037,0.107,"7,820",10.7,,0.218255957,0.310344828,,,,
37039,0.164,"4,660",16.4,,0.11582891,0.528735632,,,,
37041,0.147,"2,060",14.7,,0.253152271,0.463601533,,,,
37043,0.158,"1,760",15.8,,0.202106829,0.505747126,,,,
37045,0.157,"15,350",15.7,,0.271257037,0.501915709,,,,
37047,0.166,"9,260",16.6,,0.46514675,0.536398467,,,,
37049,0.135,"13,770",13.5,,0.005074664,0.417624521,,,,
37051,0.162,"54,170",16.2,,0.070415019,0.521072797,,,,
37053,0.103,"2,810",10.3,,0.208723305,0.295019157,,,,
37055,0.123,"4,500",12.3,,0.086882214,0.37164751,,,,
37057,0.141,"23,520",14.1,,0.099492821,0.440613027,,,,
37059,0.13,"5,520",13,,0.26103522,0.398467433,,,,
37061,0.136,"8,040",13.6,,0.106331295,0.421455939,,,,
37063,0.113,"35,870",11.3,,0.301325218,0.333333333,,,,
37065,0.165,"8,570",16.5,,0.026214215,0.53256705,,,,
37067,0.13,"49,350",13,,0.148992359,0.398467433,,,,
37069,0.118,"8,020",11.8,,0.095091005,0.352490421,,,,
37071,0.14,"31,070",14,,0.146878324,0.436781609,,,,
37073,0.127,"1,460",12.7,,0.149227782,0.38697318,,,,
37075,0.167,"1,420",16.7,,0.181929599,0.540229885,,,,
37077,0.113,"6,750",11.3,,0.29226664,0.333333333,,,,
37079,0.149,"3,130",14.9,,0.115372898,0.471264368,,,,
37081,0.133,"70,990",13.3,,0.327605134,0.409961686,,,,
37083,0.179,"9,060",17.9,,0.11042623,0.586206897,,,,
37085,0.137,"18,430",13.7,,0.133398786,0.425287356,,,,
37087,0.143,"8,820",14.3,,0.080186994,0.448275862,,,,
37089,0.123,"14,310",12.3,,0.214784045,0.37164751,,,,
37091,0.149,"3,530",14.9,,0.105257366,0.471264368,,,,
37093,0.151,"8,250",15.1,,0.256652469,0.478927203,,,,
37095,0.17,860,17,,0.193881833,0.551724138,,,,
37097,0.116,"20,690",11.6,,0.204159619,0.344827586,,,,
37099,0.153,"6,650",15.3,,0.118209615,0.486590038,,,,
37101,0.115,"23,460",11.5,,0.422334349,0.340996169,,,,
37103,0.172,"1,630",17.2,,0.171807328,0.559386973,,,,
37105,0.146,"8,940",14.6,,0.339236164,0.459770115,,,,
37107,0.17,"9,560",17,,0.135162815,0.551724138,,,,
37109,0.128,"10,810",12.8,,0.128376867,0.390804598,,,,
37111,0.154,"7,010",15.4,,0.265409181,0.490421456,,,,
37113,0.153,"5,380",15.3,,0.110204808,0.486590038,,,,
37115,0.145,"3,130",14.5,,0.28857277,0.455938697,,,,
37117,0.155,"3,500",15.5,,0,0.494252874,,,,
37119,0.109,"119,030",10.9,,0.174643271,0.318007663,,,,
37121,0.146,"2,190",14.6,,0.26097297,0.459770115,,,,
37123,0.138,"3,750",13.8,,0.197290449,0.429118774,,,,
37125,0.12,"11,900",12,,0.199625182,0.360153257,,,,
37127,0.138,"13,040",13.8,,0.390505651,0.429118774,,,,
37129,0.137,"31,620",13.7,,0.332313295,0.425287356,,,,
37131,0.144,"2,830",14.4,,0.416703603,0.45210728,,,,
37133,0.141,"27,880",14.1,,0.159557548,0.440613027,,,,
37135,0.102,"14,970",10.2,,0.412170084,0.291187739,,,,
37137,0.139,"1,760",13.9,,0.019429124,0.432950192,,,,
37139,0.122,"4,860",12.2,,0.320753718,0.367816092,,,,
37141,0.128,"7,920",12.8,,0.064820376,0.390804598,,,,
37143,0.124,"1,680",12.4,,0.228224502,0.375478927,,,,
37145,0.142,"5,600",14.2,,0.365263837,0.444444444,,,,
37147,0.144,"25,960",14.4,,0.135302485,0.45210728,,,,
37149,0.129,"2,670",12.9,,0.161270949,0.394636015,,,,
37151,0.143,"20,500",14.3,,0.250116858,0.448275862,,,,
37153,0.173,"7,750",17.3,,0.152375245,0.563218391,,,,
37155,0.188,"24,700",18.8,,0.166827778,0.620689655,,,,
37157,0.155,"14,110",15.5,,0.161744747,0.494252874,,,,
37159,0.145,"20,420",14.5,,0.170664907,0.455938697,,,,
37161,0.172,"11,450",17.2,,0.134948635,0.559386973,,,,
37163,0.14,"8,880",14,,0.187262909,0.436781609,,,,
37165,0.204,"7,140",20.4,,0.165005156,0.681992337,,,,
37167,0.128,"7,930",12.8,,0.117661833,0.390804598,,,,
37169,0.139,"6,370",13.9,,0.179394977,0.432950192,,,,
37171,0.156,"11,190",15.6,,0.16887783,0.498084291,,,,
37173,0.161,"2,290",16.1,,0.151920209,0.517241379,,,,
37175,0.136,"4,620",13.6,,0.152829326,0.421455939,,,,
37177,0.162,640,16.2,,0.119802432,0.521072797,,,,
37179,0.085,"20,030",8.5,,0.215301378,0.22605364,,,,
37181,0.166,"7,410",16.6,,0.005000415,0.536398467,,,,
37183,0.095,"104,210",9.5,,0.264718914,0.264367816,,,,
37185,0.161,"3,170",16.1,,0.182448053,0.517241379,,,,
37187,0.191,"2,250",19.1,,0.316136131,0.632183908,,,,
37189,0.143,"7,950",14.3,,0.230261571,0.448275862,,,,
37191,0.142,"17,580",14.2,,0.268385707,0.444444444,,,,
37193,0.151,"10,350",15.1,,0.208017137,0.478927203,,,,
37195,0.155,"12,630",15.5,,0.1291557,0.494252874,,,,
37197,0.139,"5,220",13.9,,0.120179529,0.432950192,,,,
37199,0.15,"2,680",15,,4.05777407,0.475095785,,,,
38001,0.064,150,6.4,,3.847886251,0.14559387,,,,
38003,0.047,500,4.7,,4.316422017,0.08045977,,,,
38005,0.151,"1,040",15.1,,4.436580162,0.478927203,,,,
38007,0.054,50,5.4,,4.674999105,0.107279693,,,,
38009,0.057,370,5.7,,4.2062548,0.118773946,,,,
38011,0.026,80,2.6,,4.846558892,0,,,,
38013,0.035,70,3.5,,4.068671609,0.034482759,,,,
38015,0.042,"4,010",4.2,,3.796083889,0.061302682,,,,
38017,0.054,"9,750",5.4,,4.484574583,0.107279693,,,,
38019,0.052,200,5.2,,3.608733372,0.099616858,,,,
38021,0.027,130,2.7,,4.966368744,0.003831418,,,,
38023,0.04,90,4,,4.431592988,0.053639847,,,,
38025,0.042,180,4.2,,4.165527929,0.061302682,,,,
38027,0.073,160,7.3,,3.829254814,0.180076628,,,,
38029,0.054,180,5.4,,4.078742693,0.107279693,,,,
38031,0.045,140,4.5,,4.479855893,0.072796935,,,,
38033,0.038,70,3.8,,4.140929027,0.045977011,,,,
38035,0.066,"4,670",6.6,,4.01511485,0.153256705,,,,
38037,0.044,100,4.4,,4.032108116,0.068965517,,,,
38039,0.028,60,2.8,,4.143872336,0.007662835,,,,
38041,0.048,120,4.8,,4.001431484,0.084291188,,,,
38043,0.053,130,5.3,,3.724347652,0.103448276,,,,
38045,0.05,210,5,,3.806503452,0.091954023,,,,
38047,0.031,50,3.1,,4.47998568,0.019157088,,,,
38049,0.05,290,5,,3.693307746,0.091954023,,,,
38051,0.052,130,5.2,,4.642677259,0.099616858,,,,
38053,0.07,960,7,,4.354030609,0.168582375,,,,
38055,0.037,360,3.7,,4.32136674,0.042145594,,,,
38057,0.043,360,4.3,,4.078315891,0.0651341,,,,
38059,0.04,"1,240",4,,4.650298622,0.053639847,,,,
38061,0.067,690,6.7,,4.183752967,0.157088123,,,,
38063,0.068,200,6.8,,4.206029179,0.16091954,,,,
38065,0.048,90,4.8,,4.431548971,0.084291188,,,,
38067,0.05,340,5,,4.424851557,0.091954023,,,,
38069,0.052,210,5.2,,4.334149739,0.099616858,,,,
38071,0.096,"1,100",9.6,,3.660645802,0.268199234,,,,
38073,0.057,300,5.7,,4.732477534,0.118773946,,,,
38075,0.032,80,3.2,,3.554230464,0.022988506,,,,
38077,0.053,870,5.3,,4.582955341,0.103448276,,,,
38079,0.16,"2,310",16,,3.542773933,0.513409962,,,,
38081,0.034,130,3.4,,4.243968531,0.030651341,,,,
38083,0.046,60,4.6,,3.868225413,0.076628352,,,,
38085,0.148,640,14.8,,4.288428542,0.46743295,,,,
38087,0.036,30,3.6,,4.278245039,0.038314176,,,,
38089,0.064,"1,990",6.4,,3.999309859,0.14559387,,,,
38091,0.035,60,3.5,,3.928861121,0.034482759,,,,
38093,0.071,"1,470",7.1,,4.508862186,0.172413793,,,,
38095,0.049,110,4.9,,3.96757278,0.088122605,,,,
38097,0.028,230,2.8,,4.306035455,0.007662835,,,,
38099,0.051,540,5.1,,4.566711046,0.095785441,,,,
38101,0.056,"3,880",5.6,,4.184957242,0.114942529,,,,
38103,0.053,200,5.3,,4.827813753,0.103448276,,,,
38105,0.068,"2,440",6.8,,1.072206924,0.16091954,,,,
39001,0.18,"4,980",18,,1.730498203,0.590038314,,,,
39003,0.134,"13,750",13.4,,1.74936229,0.413793103,,,,
39005,0.12,"6,450",12,,1.961971338,0.360153257,,,,
39007,0.156,"15,230",15.6,,1.240084063,0.498084291,,,,
39009,0.169,"11,120",16.9,,1.658362866,0.54789272,,,,
39011,0.101,"4,630",10.1,,1.386461733,0.287356322,,,,
39013,0.138,"9,330",13.8,,1.093843772,0.429118774,,,,
39015,0.152,"6,610",15.2,,1.273355605,0.482758621,,,,
39017,0.11,"42,010",11,,1.58368446,0.32183908,,,,
39019,0.137,"3,710",13.7,,1.511746305,0.425287356,,,,
39021,0.123,"4,760",12.3,,1.435026517,0.37164751,,,,
39023,0.143,"19,190",14.3,,1.133402287,0.448275862,,,,
39025,0.112,"22,950",11.2,,1.260986144,0.329501916,,,,
39027,0.145,"6,090",14.5,,1.638322159,0.455938697,,,,
39029,0.146,"15,010",14.6,,1.54120747,0.459770115,,,,
39031,0.155,"5,680",15.5,,1.781674442,0.494252874,,,,
39033,0.149,"6,190",14.9,,1.899045901,0.471264368,,,,
39035,0.15,"185,960",15,,1.483684605,0.475095785,,,,
39037,0.12,"6,190",12,,1.878923109,0.360153257,,,,
39039,0.108,"4,090",10.8,,1.582452494,0.314176245,,,,
39041,0.068,"13,890",6.8,,1.954177243,0.16091954,,,,
39043,0.136,"10,140",13.6,,1.426320957,0.421455939,,,,
39045,0.103,"16,070",10.3,,1.318598709,0.295019157,,,,
39047,0.155,"4,440",15.5,,1.476843997,0.494252874,,,,
39049,0.126,"164,190",12.6,,2.00243713,0.383141762,,,,
39051,0.107,"4,500",10.7,,1.118535546,0.310344828,,,,
39053,0.158,"4,730",15.8,,1.902572736,0.505747126,,,,
39055,0.083,"7,800",8.3,,1.356083031,0.218390805,,,,
39057,0.111,"18,660",11.1,,1.426210609,0.325670498,,,,
39059,0.16,"6,240",16,,1.19349068,0.513409962,,,,
39061,0.125,"101,790",12.5,,1.812233557,0.379310345,,,,
39063,0.112,"8,520",11.2,,1.694466186,0.329501916,,,,
39065,0.138,"4,340",13.8,,1.485898769,0.429118774,,,,
39067,0.153,"2,310",15.3,,1.92280589,0.486590038,,,,
39069,0.106,"2,870",10.6,,1.185082947,0.30651341,,,,
39071,0.165,"7,110",16.5,,1.342325049,0.53256705,,,,
39073,0.139,"3,920",13.9,,1.627748779,0.432950192,,,,
39075,0.087,"3,820",8.7,,1.876668717,0.233716475,,,,
39077,0.134,"7,810",13.4,,1.184935148,0.413793103,,,,
39079,0.159,"5,170",15.9,,1.505507667,0.509578544,,,,
39081,0.162,"10,680",16.2,,1.618824427,0.521072797,,,,
39083,0.119,"7,340",11.9,,1.97239003,0.356321839,,,,
39085,0.112,"25,840",11.2,,1.044041562,0.329501916,,,,
39087,0.175,"10,470",17.5,,1.527486069,0.570881226,,,,
39089,0.114,"19,950",11.4,,1.598637042,0.337164751,,,,
39091,0.118,"5,350",11.8,,1.888000285,0.352490421,,,,
39093,0.131,"40,550",13.1,,2.026646395,0.402298851,,,,
39095,0.159,"68,350",15.9,,1.435348544,0.509578544,,,,
39097,0.108,"4,770",10.8,,1.723250139,0.314176245,,,,
39099,0.153,"34,870",15.3,,1.681797872,0.486590038,,,,
39101,0.139,"9,080",13.9,,1.810712622,0.432950192,,,,
39103,0.094,"16,830",9.4,,1.158574882,0.260536398,,,,
39105,0.18,"4,130",18,,1.612298038,0.590038314,,,,
39107,0.083,"3,390",8.3,,1.482937657,0.218390805,,,,
39109,0.108,"11,500",10.8,,1.292362973,0.314176245,,,,
39111,0.162,"2,240",16.2,,1.380037163,0.521072797,,,,
39113,0.142,"75,810",14.2,,1.31230807,0.444444444,,,,
39115,0.163,"2,370",16.3,,1.676526469,0.524904215,,,,
39117,0.11,"3,870",11,,1.433035213,0.32183908,,,,
39119,0.143,"12,310",14.3,,1.327860681,0.448275862,,,,
39121,0.153,"2,210",15.3,,2.009869973,0.486590038,,,,
39123,0.119,"4,810",11.9,,1.803438526,0.356321839,,,,
39125,0.12,"2,250",12,,1.388496172,0.360153257,,,,
39127,0.155,"5,580",15.5,,1.364694306,0.494252874,,,,
39129,0.13,"7,550",13,,1.170902364,0.398467433,,,,
39131,0.181,"5,050",18.1,,1.789541019,0.593869732,,,,
39133,0.117,"18,970",11.7,,1.357578081,0.348659004,,,,
39135,0.113,"4,620",11.3,,1.817218257,0.333333333,,,,
39137,0.084,"2,840",8.4,,1.750785322,0.222222222,,,,
39139,0.143,"17,290",14.3,,1.259645758,0.448275862,,,,
39141,0.155,"11,880",15.5,,1.946914216,0.494252874,,,,
39143,0.127,"7,450",12.7,,1.08379859,0.38697318,,,,
39145,0.19,"14,360",19,,1.867162571,0.62835249,,,,
39147,0.129,"7,110",12.9,,1.578955516,0.394636015,,,,
39149,0.12,"5,850",12,,1.676297259,0.360153257,,,,
39151,0.131,"48,510",13.1,,1.79099123,0.402298851,,,,
39153,0.125,"67,760",12.5,,1.827412361,0.379310345,,,,
39155,0.159,"31,610",15.9,,1.556040359,0.509578544,,,,
39157,0.13,"12,010",13,,1.57569183,0.398467433,,,,
39159,0.078,"4,540",7.8,,1.718116165,0.199233716,,,,
39161,0.111,"3,120",11.1,,1.268647973,0.325670498,,,,
39163,0.174,"2,260",17.4,,1.265166427,0.567049808,,,,
39165,0.082,"18,960",8.2,,1.227358283,0.214559387,,,,
39167,0.145,"8,710",14.5,,1.713525609,0.455938697,,,,
39169,0.11,"12,770",11,,1.947909208,0.32183908,,,,
39171,0.124,"4,560",12.4,,1.937384682,0.375478927,,,,
39173,0.115,"14,990",11.5,,1.76475617,0.340996169,,,,
39175,0.109,"2,390",10.9,,0.189130417,0.318007663,,,,
40001,0.19,"4,200",19,,1.182244895,0.62835249,,,,
40003,0.109,630,10.9,,0.564243418,0.318007663,,,,
40005,0.167,"2,300",16.7,,1.764479652,0.540229885,,,,
40007,0.081,430,8.1,,1.485509189,0.210727969,,,,
40009,0.153,"3,330",15.3,,1.143857259,0.486590038,,,,
40011,0.124,"1,180",12.4,,0.671305272,0.375478927,,,,
40013,0.154,"7,260",15.4,,1.118068673,0.490421456,,,,
40015,0.151,"4,400",15.1,,1.006061367,0.478927203,,,,
40017,0.099,"14,310",9.9,,0.894619331,0.279693487,,,,
40019,0.155,"7,500",15.5,,0.255278611,0.494252874,,,,
40021,0.167,"8,140",16.7,,0.486058898,0.540229885,,,,
40023,0.196,"2,890",19.6,,2.319003482,0.651340996,,,,
40025,0.128,280,12.8,,0.821073406,0.390804598,,,,
40027,0.113,"32,010",11.3,,0.589345222,0.333333333,,,,
40029,0.187,"1,040",18.7,,1.170749661,0.616858238,,,,
40031,0.149,"18,040",14.9,,1.17830638,0.471264368,,,,
40033,0.166,960,16.6,,0.354002036,0.536398467,,,,
40035,0.159,"2,270",15.9,,0.581738885,0.509578544,,,,
40037,0.131,"9,390",13.1,,1.294757559,0.402298851,,,,
40039,0.121,"3,490",12.1,,0.19916244,0.363984674,,,,
40041,0.156,"6,680",15.6,,1.308910308,0.498084291,,,,
40043,0.121,590,12.1,,1.528655647,0.363984674,,,,
40045,0.136,540,13.6,,1.009560494,0.421455939,,,,
40047,0.131,"8,070",13.1,,0.84562938,0.402298851,,,,
40049,0.14,"3,880",14,,0.984626325,0.436781609,,,,
40051,0.122,"6,770",12.2,,1.038201866,0.367816092,,,,
40053,0.11,480,11,,1.460875188,0.32183908,,,,
40055,0.156,900,15.6,,1.550516152,0.498084291,,,,
40057,0.12,320,12,,1.551917411,0.360153257,,,,
40059,0.135,500,13.5,,0.197525566,0.417624521,,,,
40061,0.179,"2,270",17.9,,0.524918872,0.586206897,,,,
40063,0.171,"2,270",17.1,,1.43938853,0.555555556,,,,
40065,0.125,"3,090",12.5,,1.058225722,0.379310345,,,,
40067,0.172,"1,050",17.2,,0.725111531,0.559386973,,,,
40069,0.174,"1,920",17.4,,0.865182758,0.567049808,,,,
40071,0.153,"6,740",15.3,,1.01200676,0.486590038,,,,
40073,0.095,"1,500",9.5,,1.298108002,0.264367816,,,,
40075,0.167,"1,470",16.7,,0.280359822,0.540229885,,,,
40077,0.178,"1,820",17.8,,0.166074552,0.582375479,,,,
40079,0.171,"8,530",17.1,,0.703628077,0.555555556,,,,
40081,0.137,"4,800",13.7,,0.873207096,0.425287356,,,,
40083,0.11,"5,200",11,,0.933834776,0.32183908,,,,
40085,0.131,"1,330",13.1,,0.861019717,0.402298851,,,,
40087,0.099,"3,940",9.9,,0.317936608,0.279693487,,,,
40089,0.179,"5,880",17.9,,0.350138549,0.586206897,,,,
40091,0.189,"3,730",18.9,,1.202727935,0.624521073,,,,
40093,0.121,930,12.1,,0.805256755,0.363984674,,,,
40095,0.148,"2,470",14.8,,0.309832334,0.46743295,,,,
40097,0.154,"6,330",15.4,,0.805211708,0.490421456,,,,
40099,0.154,"2,150",15.4,,0.285736919,0.490421456,,,,
40101,0.161,"11,040",16.1,,0.867909932,0.517241379,,,,
40103,0.113,"1,280",11.3,,0.460239784,0.333333333,,,,
40105,0.144,"1,480",14.4,,0.536995821,0.45210728,,,,
40107,0.183,"2,190",18.3,,0.844456797,0.601532567,,,,
40109,0.131,"103,470",13.1,,0.446777202,0.402298851,,,,
40111,0.16,"6,160",16,,0.648839257,0.513409962,,,,
40113,0.134,"6,290",13.4,,0.284048119,0.413793103,,,,
40115,0.165,"5,150",16.5,,0.719672744,0.53256705,,,,
40117,0.14,"2,300",14,,0.761797611,0.436781609,,,,
40119,0.149,"12,240",14.9,,0.399375508,0.471264368,,,,
40121,0.167,"7,350",16.7,,0.672983742,0.540229885,,,,
40123,0.131,"5,040",13.1,,0.714064306,0.402298851,,,,
40125,0.143,"10,370",14.3,,0.414297783,0.448275862,,,,
40127,0.18,"1,990",18,,1.490883151,0.590038314,,,,
40129,0.13,470,13,,0.416015867,0.398467433,,,,
40131,0.113,"10,370",11.3,,0.621303701,0.333333333,,,,
40133,0.187,"4,610",18.7,,0.107949792,0.616858238,,,,
40135,0.169,"7,040",16.9,,1.015605323,0.54789272,,,,
40137,0.152,"6,620",15.2,,2.038580711,0.482758621,,,,
40139,0.114,"2,340",11.4,,1.32073468,0.337164751,,,,
40141,0.158,"1,160",15.8,,0.505717259,0.505747126,,,,
40143,0.131,"85,400",13.1,,0.376876835,0.402298851,,,,
40145,0.117,"9,370",11.7,,0.523802754,0.348659004,,,,
40147,0.131,"6,800",13.1,,1.290444894,0.402298851,,,,
40149,0.132,"1,460",13.2,,1.333116771,0.406130268,,,,
40151,0.117,"1,040",11.7,,1.409504135,0.348659004,,,,
40153,0.129,"2,630",12.9,,6.838097927,0.394636015,,,,
41001,0.132,"2,120",13.2,,8.199669758,0.406130268,,,,
41003,0.101,"9,300",10.1,,7.957620573,0.287356322,,,,
41005,0.083,"34,480",8.3,,8.360555593,0.218390805,,,,
41007,0.125,"4,960",12.5,,8.223557108,0.379310345,,,,
41009,0.103,"5,380",10.3,,8.288411384,0.295019157,,,,
41011,0.146,"9,350",14.6,,7.428895246,0.459770115,,,,
41013,0.115,"2,740",11.5,,8.287478017,0.340996169,,,,
41015,0.13,"2,990",13,,7.625147555,0.398467433,,,,
41017,0.098,"18,880",9.8,,8.069062706,0.275862069,,,,
41019,0.125,"13,750",12.5,,7.49924724,0.379310345,,,,
41021,0.114,220,11.4,,7.132813963,0.337164751,,,,
41023,0.143,"1,030",14.3,,7.010144166,0.448275862,,,,
41025,0.1,730,10,,7.850284205,0.283524904,,,,
41027,0.059,"1,370",5.9,,7.923138573,0.126436782,,,,
41029,0.115,"25,240",11.5,,7.66426408,0.340996169,,,,
41031,0.121,"2,920",12.1,,8.131449359,0.363984674,,,,
41033,0.135,"11,760",13.5,,7.660440246,0.417624521,,,,
41035,0.147,"9,940",14.7,,7.347959449,0.463601533,,,,
41037,0.131,"1,040",13.1,,8.024400387,0.402298851,,,,
41039,0.132,"49,840",13.2,,8.315702745,0.406130268,,,,
41041,0.154,"7,580",15.4,,7.982117218,0.490421456,,,,
41043,0.117,"14,910",11.7,,6.687263579,0.348659004,,,,
41045,0.124,"3,790",12.4,,8.023234468,0.375478927,,,,
41047,0.106,"36,390",10.6,,7.356793179,0.30651341,,,,
41049,0.093,"1,070",9.3,,8.032662553,0.256704981,,,,
41051,0.115,"93,380",11.5,,8.222465856,0.340996169,,,,
41053,0.096,"8,160",9.6,,7.614081342,0.268199234,,,,
41055,0.112,190,11.2,,8.333352319,0.329501916,,,,
41057,0.118,"3,170",11.8,,7.178356521,0.352490421,,,,
41059,0.11,"8,490",11,,6.979835508,0.32183908,,,,
41061,0.117,"3,100",11.7,,6.820620702,0.348659004,,,,
41063,0.109,770,10.9,,7.705315896,0.318007663,,,,
41065,0.108,"2,840",10.8,,8.194979596,0.314176245,,,,
41067,0.08,"47,560",8,,7.396965789,0.206896552,,,,
41069,0.116,160,11.6,,8.22016405,0.344827586,,,,
41071,0.098,"10,380",9.8,,1.275544945,0.275862069,,,,
42001,0.082,"8,410",8.2,,1.52848671,0.214559387,,,,
42003,0.108,"131,440",10.8,,1.658895161,0.314176245,,,,
42005,0.121,"7,920",12.1,,1.601704273,0.363984674,,,,
42007,0.113,"18,690",11.3,,1.433905134,0.333333333,,,,
42009,0.113,"5,460",11.3,,1.436523533,0.333333333,,,,
42011,0.102,"42,640",10.2,,1.568193562,0.291187739,,,,
42013,0.126,"15,390",12.6,,1.911939864,0.383141762,,,,
42015,0.111,"6,770",11.1,,1.438378834,0.325670498,,,,
42017,0.073,"45,970",7.3,,1.682700806,0.180076628,,,,
42019,0.087,"16,350",8.7,,1.589281532,0.233716475,,,,
42021,0.132,"17,350",13.2,,1.86721715,0.406130268,,,,
42023,0.171,770,17.1,,1.614178053,0.555555556,,,,
42025,0.12,"7,670",12,,1.666762754,0.360153257,,,,
42027,0.084,"13,660",8.4,,1.28697014,0.222222222,,,,
42029,0.06,"31,270",6,,1.790906236,0.130268199,,,,
42031,0.124,"4,780",12.4,,1.747583057,0.375478927,,,,
42033,0.129,"10,260",12.9,,1.760646026,0.394636015,,,,
42035,0.13,"5,000",13,,1.654614133,0.398467433,,,,
42037,0.113,"7,400",11.3,,1.948817054,0.333333333,,,,
42039,0.124,"10,510",12.4,,1.377082926,0.375478927,,,,
42041,0.08,"20,020",8,,1.442499373,0.206896552,,,,
42043,0.101,"28,100",10.1,,1.280343124,0.287356322,,,,
42045,0.091,"51,730",9.1,,1.901583435,0.249042146,,,,
42047,0.124,"3,740",12.4,,2.055854869,0.375478927,,,,
42049,0.129,"35,210",12.9,,1.345726831,0.394636015,,,,
42051,0.153,"19,880",15.3,,1.907164234,0.486590038,,,,
42053,0.148,"1,070",14.8,,1.330360279,0.46743295,,,,
42055,0.097,"15,010",9.7,,1.366467296,0.272030651,,,,
42057,0.125,"1,810",12.5,,1.314059971,0.379310345,,,,
42059,0.127,"4,650",12.7,,1.513148428,0.38697318,,,,
42061,0.116,"5,230",11.6,,1.619693517,0.344827586,,,,
42063,0.126,"10,650",12.6,,1.786129592,0.383141762,,,,
42065,0.123,"5,360",12.3,,1.509263927,0.37164751,,,,
