Normalized%,Flip,10% food,30% food,50% food,70% food,90% food
0.416666667,-0.446039764,-0.359769121,-0.187227835,-0.014686549,0.481140923,0.330396024
0.403333333,0.631580855,0.608756103,0.563106598,0.517457094,0.289359484,0.426158085
0.656666667,0.023420503,0.086745119,0.213394352,0.340043585,0.614085333,0.593342051
0.27,0.514728886,0.490255997,0.44131022,0.392364443,0.405973706,0.294472889
0.626666667,0.723245687,0.713587785,0.694271981,0.674956177,0.530192371,0.636324569
0.716666667,0.305085681,0.34624378,0.428559977,0.510876174,0.53333307,0.675508568
0.363333333,0.105554676,0.131332542,0.182888273,0.234444005,0.31963129,0.337555467
0.466666667,0.217659857,0.242560538,0.2923619,0.342163262,0.257010296,0.441765986
0.486666667,-0.232187902,-0.160302445,-0.016531531,0.127239383,0.308906779,0.41478121
0.443333333,-0.105866292,-0.05094633,0.058893596,0.168733521,0.454765931,0.388413371
0.296666667,0.481441992,0.46296446,0.426009395,0.38905433,0.278888369,0.3151442
0.446666667,0.237405674,0.258331773,0.300183972,0.342036171,0.162182328,0.425740568
0.46,-0.501614463,-0.405453017,-0.213130124,-0.020807232,0.229151273,0.363838554
0.386666667,-0.309495758,-0.239879516,-0.100647031,0.038585455,0.211754064,0.317050425
0.376666667,-0.196375344,-0.139071143,-0.024462741,0.090145662,0.239071741,0.319362466
0.46,-0.081983086,-0.027784777,0.08061184,0.189008457,0.458731474,0.405801691
0.386666667,0.455771581,0.44886109,0.435040107,0.421219124,0.481573876,0.393577158
0.54,0.703024029,0.686721626,0.65411682,0.621512015,0.369246758,0.556302403
0.646666667,-0.029177472,0.038406942,0.17357577,0.308744598,0.562965506,0.579082253
0.25,0.367662796,0.355896516,0.332363957,0.308831398,0.255346211,0.26176628
0.506666667,0.267820704,0.2917053,0.339474493,0.387243686,0.446485571,0.482782071
0.353333333,0.306063014,0.310790046,0.32024411,0.329698174,0.252868428,0.348606301
0.52,0.018450317,0.068605285,0.168915222,0.269225159,0.352843798,0.469845032
0.326666667,-0.037187339,-0.000801938,0.071968863,0.144739664,0.069315524,0.290281266
0.426666667,-0.531170477,-0.435386763,-0.243819334,-0.052251905,0.131587452,0.330882953
0.473333333,-0.556930718,-0.453904313,-0.247851503,-0.041798693,0.474131538,0.370306928
0.346666667,0.475994015,0.46306128,0.437195811,0.411330341,0.389546997,0.359599402
0.493333333,0.4896011,0.489974323,0.49072077,0.491467217,0.238844087,0.49296011
0.663333333,-0.354964153,-0.253134404,-0.049474907,0.15418459,0.641090075,0.561503584
0.423333333,0.58918914,0.572603559,0.539432398,0.506261237,0.519876029,0.439918914
0.54,0.745142321,0.724628089,0.683599625,0.642571161,0.256376827,0.560514232
0.48,-0.405410576,-0.316869518,-0.139787403,0.037294712,0.536606647,0.391458942
0.373333333,0.668688823,0.639153274,0.580082176,0.521011078,0.370367704,0.402868882
0.593333333,0.363447903,0.386436446,0.432413532,0.478390618,0.546150969,0.57034479
0.573333333,0.436058786,0.449786241,0.47724115,0.50469606,0.391560836,0.559605878
0.44,-0.032574989,0.01468251,0.109197508,0.203712506,0.383790485,0.392742501
0.393333333,0.252634949,0.266704787,0.294844464,0.322984141,0.439352848,0.379263495
0.586666667,0.546731715,0.55072521,0.558712201,0.566699191,0.560844024,0.582673172
0.673333333,0.50059119,0.517865404,0.552413833,0.586962262,0.329115816,0.656059119
0.426666667,-0.474058392,-0.383985886,-0.203840874,-0.023695863,0.424569401,0.336594161
0.426666667,0.419675779,0.420374868,0.421773045,0.423171223,0.303211583,0.425967578
0.563333333,0.01514972,0.069968081,0.179604804,0.289241527,-1.045498175,0.508514972
0.526666667,-4.799438359,-4.266827856,-3.201606851,-2.136385846,-0.749209552,-0.005943836
0.323333333,-3.726254064,-3.321295324,-2.511377845,-1.701460366,-1.173781566,-0.081625407
0.493333333,-4.667049662,-4.151011363,-3.118934764,-2.086858165,-1.064929064,-0.022704967
0.57,-4.700874656,-4.17378719,-3.119612259,-2.065437328,-0.798564563,0.042912534
0.263333333,-3.991881875,-3.566360354,-2.715317313,-1.864274271,-0.77961085,-0.162188188
0.3,-3.213147277,-2.861832549,-2.159203094,-1.456573639,-1.247004319,-0.051314728
0.296666667,-4.856681063,-4.34134629,-3.310676744,-2.280007198,-1.233209296,-0.218668106
0.333333333,-4.802919875,-4.289294554,-3.262043913,-2.234793271,-0.837737033,-0.180291988
0.3,-3.570234552,-3.183211097,-2.409164186,-1.635117276,-1.058258618,-0.087023455
0.33,-4.227528725,-3.771775853,-2.860270108,-1.948764363,-0.886015501,-0.125752873
0.21,-3.723385004,-3.330046504,-2.543369503,-1.756692502,-1.347284186,-0.1833385
0.323333333,-4.980947288,-4.450519226,-3.389663102,-2.328806978,-0.794614769,-0.207094729
0.496666667,-3.403160339,-3.013177638,-2.233212237,-1.453246836,-0.986763432,0.106683966
0.283333333,-4.448100328,-3.974956962,-3.02867023,-2.082383498,-1.472729422,-0.189810033
0.35,-5.570209184,-4.978188266,-3.794146429,-2.610104592,-1.102804986,-0.242020918
0.3,-4.492683286,-4.013414957,-3.0548783,-2.096341643,-1.008016828,-0.179268329
0.226666667,-4.060056092,-3.631383816,-2.774039264,-1.916694713,-1.475551524,-0.202005609
0.18,-5.447393969,-4.884654572,-3.759175778,-2.633696985,-1.149268022,-0.382739397
0.573333333,-4.250893406,-3.768470732,-2.803625384,-1.838780037,-1.133467455,0.090910659
0.343333333,-5.116002626,-4.57006903,-3.478201838,-2.386334647,-1.232603601,-0.202600263
0.343333333,-4.909789781,-4.38447747,-3.333852847,-2.283228224,-1.197025682,-0.181978978
0.356666667,-4.791196717,-4.276410379,-3.246837702,-2.217265025,-1.129206756,-0.158119671
0.21,-4.596244743,-4.115620269,-3.15437132,-2.193122372,-1.491319203,-0.270624474
0.35,-5.461064011,-4.87995761,-3.717744808,-2.555532006,-1.262835163,-0.231106401
0.386666667,-5.026117211,-4.484838823,-3.402282048,-2.319725272,-1.246198827,-0.154611721
0.253333333,-5.056218312,-4.525263148,-3.463352819,-2.40144249,-1.587020582,-0.277621832
0.43,-5.881179716,-5.250061744,-3.987825801,-2.725589858,-0.886908243,-0.201117972
0.483333333,-3.959694142,-3.515391395,-2.6267859,-1.738180405,-1.045391702,0.039030585
0.15,-4.612416783,-4.136175105,-3.183691748,-2.231208392,-1.283363694,-0.326241678
0.24,-4.62787898,-4.141091082,-3.167515286,-2.19393949,-1.501049896,-0.246787898
0.303333333,-5.563499654,-4.976816355,-3.803449758,-2.630083161,-1.384327431,-0.283349966
0.476666667,-5.322202548,-4.742315627,-3.582541784,-2.422767941,-0.904912394,-0.103220255
0.316666667,-4.128596871,-3.684070517,-2.79501781,-1.905965102,-1.082901188,-0.127859687
0.323333333,-4.348559516,-3.881370231,-2.946991661,-2.012613092,-1.045661144,-0.143855952
0.306666667,-4.239981591,-3.785316765,-2.875987114,-1.966657462,-1.120909549,-0.147998159
0.243333333,-4.451920721,-3.982395316,-3.043344505,-2.104293694,-1.391924095,-0.226192072
0.29,-5.20752476,-4.657772284,-3.558267332,-2.45876238,-0.809149027,-0.259752476
0.38,-3.37383009,-2.998447081,-2.247681063,-1.496915045,-1.260529144,0.004616991
0.28,-5.088430479,-4.551587431,-3.477901335,-2.40421524,-0.911444324,-0.256843048
0.363333333,-3.691481081,-3.28599964,-2.475036757,-1.664073874,-1.308558056,-0.042148108
0.356666667,-5.209637963,-4.6530075,-3.539746574,-2.426485648,-0.894885887,-0.199963796
0.333333333,-3.815175178,-3.400324327,-2.570622625,-1.740920923,-0.972248321,-0.081517518
0.266666667,-4.018605513,-3.590078295,-2.733023859,-1.875969423,-0.942934142,-0.161860551
0.513333333,-3.765336029,-3.337469093,-2.48173522,-1.626001348,-1.344034085,0.085466397
0.39,-5.677891392,-5.071102253,-3.857523974,-2.643945696,-0.947411289,-0.216789139
0.43,-4.068037631,-3.618233868,-2.718626342,-1.819018816,-1.159358471,-0.019803763
0.276666667,-4.867861569,-4.353408745,-3.324503098,-2.295597451,-1.05166479,-0.237786157
0.386666667,-4.151104857,-3.697327705,-2.7897734,-1.882219095,-1.015904189,-0.067110485
0.2,-4.288569521,-3.839712569,-2.941998665,-2.044284761,-1.399822683,-0.248856952
0.196666667,-5.132742276,-4.599801382,-3.533919593,-2.468037805,-1.421546072,-0.336274227
0.31,-5.197375796,-4.646638216,-3.545163057,-2.443687898,-0.940507055,-0.24073758
0.323333333,-3.85835685,-3.440187832,-2.603849795,-1.767511759,-1.057868304,-0.094835685
0.336666667,-4.280672124,-3.818938245,-2.895470487,-1.972002729,-1.083595227,-0.125067212
0.32,-4.397539647,-3.925785682,-2.982277753,-2.038769824,-0.839662408,-0.151753965
0.42,-3.545541359,-3.148987223,-2.355878951,-1.56277068,-0.901667712,0.023445864
0.256666667,-3.985559039,-3.561336468,-2.712891327,-1.864446186,-0.091816511,-0.167555904
0.256666667,-0.904943927,-0.788782868,-0.556460749,-0.32413863,-0.215352542,0.140505608
0.373333333,-1.316730697,-1.147724294,-0.809711488,-0.471698682,-0.265000205,0.20432693
0.343333333,-1.754445127,-1.544667281,-1.125111589,-0.705555897,-0.411539369,0.133555487
0.443333333,-2.172909007,-1.911284773,-1.388036305,-0.864787837,-0.145942031,0.181709099
0.263333333,-1.520917881,-1.34249276,-0.985642517,-0.628792274,-0.168142954,0.084908212
0.33,-1.174920957,-1.024428861,-0.72344467,-0.422460479,-0.421673555,0.179507904
0.283333333,-2.175578517,-1.929687332,-1.437904962,-0.946122592,-0.288428675,0.037442148
0.38,-1.622540026,-1.422286023,-1.021778018,-0.621270013,-0.229666849,0.179745997
0.346666667,-1.652222831,-1.452333881,-1.052555982,-0.652778082,-0.084407791,0.146777717
0.32,-1.090248194,-0.949223375,-0.667173736,-0.385124097,-0.08692267,0.178975181
0.343333333,-1.036408901,-0.898434678,-0.622486231,-0.346537784,-0.033487519,0.20535911
0.39,-0.912736173,-0.782462556,-0.521915321,-0.261368087,0.05961966,0.259726383
0.313333333,-0.711267799,-0.608807686,-0.403887459,-0.198967233,-0.188881939,0.21087322
0.29,-1.360717573,-1.195645816,-0.865502301,-0.535358787,-0.258537855,0.124928243
0.266666667,-1.538459518,-1.3579469,-0.996921663,-0.635896426,-0.377165722,0.086154049
0.283333333,-1.879441295,-1.663163832,-1.230608907,-0.798053981,-0.388183015,0.06705587
0.356666667,-1.955054493,-1.723882377,-1.261538145,-0.799193913,0.00032037,0.125494551
0.403333333,-0.831154322,-0.707705557,-0.460808026,-0.213910495,-0.022729255,0.279884568
0.313333333,-1.016875295,-0.883854432,-0.617812707,-0.351770981,-0.10968943,0.18031247
0.266666667,-1.096742543,-0.960401622,-0.68771978,-0.415037938,-0.216196556,0.130325746
0.263333333,-1.342877411,-1.182256337,-0.861014188,-0.539772039,-0.18557952,0.102712259
0.383333333,-1.233042843,-1.071405225,-0.74812999,-0.424854755,-0.419947594,0.221695715
0.343333333,-2.294269757,-2.030509448,-1.50298883,-0.975468212,-0.128241912,0.079573024
0.326666667,-1.22858415,-1.073059068,-0.762008905,-0.450958742,-0.308584383,0.171141585
0.326666667,-1.790836834,-1.579086484,-1.155585784,-0.732085084,-0.158824231,0.114916317
0.343333333,-1.291636325,-1.128139359,-0.801145428,-0.474151496,-0.052108233,0.179836367
0.313333333,-0.97480522,-0.845991365,-0.588363654,-0.330735944,-0.032391739,0.184519478
0.363333333,-0.839083574,-0.718841883,-0.478358502,-0.237875121,-0.187192171,0.243091642
0.35,-1.471751679,-1.289576511,-0.925226175,-0.56087584,0.016366992,0.167824832
0.333333333,-0.762110028,-0.652565692,-0.43347702,-0.214388348,-0.035839139,0.223788997
0.3,-0.897241573,-0.777517416,-0.538069101,-0.298620787,-0.168815515,0.180275843
0.433333333,-1.262718383,-1.093113211,-0.753902868,-0.414692525,-0.022680268,0.263728161
0.376666667,-1.086712002,-0.940374135,-0.647698401,-0.355022668,0.095065464,0.2303288
0.343333333,-0.56200401,-0.471470276,-0.290402807,-0.109335339,-0.328111262,0.252799599
0.423333333,-1.894815317,-1.663000452,-1.199370722,-0.735740992,-0.113172977,0.191518468
0.353333333,-1.365021033,-1.193185596,-0.849514723,-0.50584385,-0.096599367,0.181497896
0.296666667,-1.146442334,-1.002131434,-0.713509634,-0.424887834,-0.344733283,0.152355767
0.256666667,-1.841333167,-1.631533184,-1.211933217,-0.79233325,-0.179446526,0.046866684
0.42,-1.197043977,-1.035339579,-0.711930784,-0.388521989,-0.005701582,0.258295602
0.37,-0.999005274,-0.862104747,-0.588303692,-0.314502637,-0.018488293,0.233099473
0.373333333,-0.924960977,-0.795131546,-0.535472684,-0.275813822,-0.033983379,0.243503902
0.25,-0.984389039,-0.860950135,-0.614072327,-0.36719452,-0.245265887,0.126561096
0.343333333,-1.400886289,-1.226464327,-0.877620402,-0.528776478,-0.15790024,0.168911371
0.406666667,-1.327445242,-1.154034051,-0.807211669,-0.460389288,-0.163057915,0.233255476
0.41,-1.492415273,-1.302173746,-0.921690691,-0.541207637,-0.231008214,0.219758473
0.296666667,-1.726694045,-1.524357974,-1.119685831,-0.715013689,-0.121632288,0.094330596
0.393333333,-1.097663182,-0.948563531,-0.650364228,-0.352164925,0.096666521,0.244233682
0.32,-0.59555604,-0.504000436,-0.320889228,-0.13777802,0.057331417,0.228444396
0.396666667,-0.555561944,-0.460339083,-0.269893361,-0.079447639,-0.015862271,0.301443806
0.333333333,-0.978429793,-0.84725348,-0.584900855,-0.32254823,-0.266812631,0.20215702
0.326666667,-1.667153212,-1.467771224,-1.069007248,-0.670243273,-0.29477288,0.127284679
0.41,-1.744798491,-1.529318642,-1.098358944,-0.667399246,-0.346229349,0.194520151
0.283333333,-2.110764497,-1.871354714,-1.392535148,-0.913715582,-0.233163761,0.04392355
0.396666667,-1.438323647,-1.254824616,-0.887826553,-0.52082849,0.060292771,0.213167636
0.343333333,-0.724579652,-0.617788354,-0.404205757,-0.19062316,-0.194285362,0.236542035
0.353333333,-1.448728982,-1.268522751,-0.908110288,-0.547697825,-0.209066612,0.173127102
0.356666667,-1.521333151,-1.333533169,-0.957933206,-0.582333242,-0.181119733,0.168866685
0.323333333,-1.435954667,-1.260025867,-0.908168267,-0.556310667,-0.262656331,0.147404533
0.346666667,-1.629965546,-1.432302325,-1.036975882,-0.64164944,-0.111719098,0.149003446
0.353333333,-1.181285884,-1.027823962,-0.720900119,-0.413976276,-0.056388396,0.199871411
0.37,-1.012405763,-0.874165187,-0.597684034,-0.321202882,-0.357619634,0.231759424
0.39,-2.055398779,-1.810858901,-1.321779145,-0.83269939,-0.048901538,0.145460122
0.336666667,-1.073005126,-0.932037947,-0.650103588,-0.36816923,0.08107464,0.195699488
0.353333333,-0.515306758,-0.428442749,-0.254714731,-0.080986713,0.026673905,0.266469324
0.403333333,-0.735531428,-0.621644952,-0.393872,-0.166099048,0.094660013,0.289446857
0.316666667,-0.625577733,-0.531353293,-0.342904413,-0.154455533,0.080832742,0.222442227
0.366666667,-0.469446417,-0.385835109,-0.218612492,-0.051389875,-0.22110211,0.283055359
0.443333333,-1.592562588,-1.388972996,-0.981793812,-0.574614628,-0.009320392,0.239743741
0.276666667,-1.065512417,-0.931294509,-0.662858692,-0.394422875,-0.193271868,0.142448759
0.36,-1.289795116,-1.124815604,-0.794856581,-0.464897558,-0.067550196,0.195020488
0.316666667,-1.06516732,-0.926983921,-0.650617124,-0.374250327,-0.064535679,0.178483268
0.283333333,-0.95400782,-0.830273705,-0.582805474,-0.335337244,-0.163156603,0.159599218
0.3,-1.204966455,-1.05446981,-0.753476519,-0.452483228,0.084660761,0.149503355
0.346666667,-0.417797465,-0.341351052,-0.188458225,-0.035565399,-0.230313679,0.270220254
0.376666667,-1.576601154,-1.381274372,-0.990620808,-0.599967244,0.053988091,0.181339885
0.283333333,-0.698928585,-0.600702393,-0.40425001,-0.207797626,-0.034319688,0.185107141
0.31,-0.775510069,-0.666959062,-0.449857048,-0.232755035,-0.040988774,0.201448993
0.266666667,-0.859962579,-0.747299654,-0.521973805,-0.296647956,-0.482386511,0.154003742
0.293333333,-2.23017726,-1.977826201,-1.473124082,-0.968421964,-0.036019174,0.040982274
0.39,-0.804508357,-0.685057521,-0.44615585,-0.207254179,-0.358566464,0.270549164
0.3,-2.105221546,-1.864699391,-1.383655082,-0.902610773,-0.14111811,0.059477845
0.483333333,-1.170393699,-1.005020996,-0.674275589,-0.343530183,-0.372292062,0.31796063
0.37,-2.368751318,-2.094876186,-1.547125923,-0.999375659,-0.08203457,0.096124868
0.313333333,-1.1367819,-0.991770377,-0.70174733,-0.411724284,0.020579978,0.16832181
0.276666667,-0.662511184,-0.568593399,-0.380757829,-0.192922259,-0.292607209,0.182748882
0.34,-1.620912918,-1.424821626,-1.032639043,-0.640456459,-0.108400488,0.143908708
0.386666667,-1.154668292,-1.000534796,-0.692267804,-0.384000813,-0.109240962,0.232533171
0.523333333,-1.266358764,-1.087389554,-0.729451135,-0.371512716,0.089674331,0.344364123
0.316666667,-0.922196672,-0.798310338,-0.55053767,-0.302765003,-0.145108609,0.192780333
0.303333333,-1.222584252,-1.069992494,-0.764808977,-0.45962546,-0.031876121,0.150741575
0.303333333,-0.814031515,-0.70229503,-0.478822061,-0.255349091,-0.177261644,0.191596848
0.313333333,-1.298649923,-1.137451597,-0.815054946,-0.492658295,-0.039874072,0.152135007
0.376666667,-0.864024684,-0.739955549,-0.491817279,-0.243679009,-1.446971047,0.252597532
0.316666667,-5.702125712,-5.100246474,-3.896487998,-2.692729523,-1.2143814,-0.285212571
0.383333333,-4.78682689,-4.269810868,-3.235778823,-2.201746779,-1.544238658,-0.133682689
0.496666667,-6.041906638,-5.388049308,-4.080334647,-2.772619986,-1.144949506,-0.157190664
0.353333333,-4.975387242,-4.442515185,-3.37677107,-2.311026955,-1.402521505,-0.179538725
0.32,-5.499516126,-4.917564513,-3.753661288,-2.589758063,-1.324511731,-0.261951613
0.46,-5.161705769,-4.599535192,-3.475194038,-2.350852885,-1.38746719,-0.102170577
0.416666667,-5.698223966,-5.086734903,-3.863756776,-2.64077865,-1.317557876,-0.194822396
0.346666667,-5.364081811,-4.793006963,-3.650857268,-2.508707572,-1.180300639,-0.224408181
0.303333333,-4.743224353,-4.238568584,-3.229257047,-2.21994551,-1.565646098,-0.201322436
0.32,-5.926598103,-5.301938293,-4.052618672,-2.803299052,-1.493092634,-0.30465981
0.396666667,-5.723642114,-5.111611236,-3.88754948,-2.663487724,-1.277556852,-0.215364211
0.463333333,-5.184078395,-4.619337222,-3.489854877,-2.360372531,-1.397198058,-0.10140784
0.543333333,-5.73843797,-5.11026084,-3.853906579,-2.597552319,-1.425541879,-0.084843797
0.303333333,-6.01958404,-5.387292303,-4.122708828,-2.858125354,-1.610257761,-0.328958404
0.363333333,-6.075303646,-5.431439948,-4.143712552,-2.855985157,-1.180380759,-0.280530365
0.373333333,-4.782380306,-4.266808942,-3.235666214,-2.204523487,-1.561778776,-0.142238031
0.336666667,-6.077040365,-5.435669662,-4.152928255,-2.870186849,-0.30807548,-0.304704036
0.41,-1.812473823,-1.590226441,-1.145731676,-0.701236912,-0.297126373,0.187752618
0.313333333,-1.947087911,-1.721045787,-1.268961538,-0.816877289,-0.240328073,0.087291209
0.326666667,-1.532204686,-1.346317551,-0.97454328,-0.60276901,-0.42762517,0.140779532
0.306666667,-2.187639455,-1.938208843,-1.439347618,-0.940486394,-0.354850664,0.057236055
0.406666667,-1.898391102,-1.667885325,-1.206873771,-0.745862218,-0.193392806,0.17616089
0.316666667,-1.593531576,-1.402511752,-1.020472103,-0.638432455,-0.292643247,0.125646843
0.283333333,-1.71436638,-1.514596409,-1.115056466,-0.715516524,-0.308967403,0.083563362
0.263333333,-1.691002454,-1.495568875,-1.104701718,-0.713834561,-0.354235957,0.067899754
0.226666667,-1.795230968,-1.593041205,-1.188661678,-0.784282151,-0.343485431,0.024476904
0.293333333,-1.673840326,-1.47712296,-1.083688228,-0.690253497,0.149229193,0.096615967
0.316666667,-0.187013801,-0.136645754,-0.035909661,0.064826433,0.004929399,0.26629862
0.503333333,-0.72245756,-0.599878471,-0.354720292,-0.109562114,0.25739776,0.380754244
0.263333333,-0.316451911,-0.258473387,-0.142516338,-0.026559289,0.103734326,0.205354809
0.236666667,-0.268663358,-0.218130356,-0.117064351,-0.015998346,0.145519913,0.186133665
0.363333333,-0.067155845,-0.024106927,0.061990908,0.148088744,0.220139404,0.320284415
0.416666667,-0.113979765,-0.060915122,0.045214165,0.151343451,0.096423501,0.363602024
0.403333333,-0.650810554,-0.545396165,-0.334567388,-0.123738611,0.214217508,0.297918944
0.41,-0.227052752,-0.163347477,-0.035936926,0.091473624,0.092269832,0.346294725
0.273333333,-0.64910056,-0.556857171,-0.372370392,-0.187883614,0.033047522,0.181089944
0.406666667,-0.527619371,-0.434190767,-0.24733356,-0.060476352,0.150430813,0.313238063
0.183333333,-0.447452846,-0.384374228,-0.258216992,-0.132059757,-0.028479444,0.120254715
0.276666667,-0.522709257,-0.442771665,-0.28289648,-0.123021295,0.048946039,0.196729075
0.28,-0.482402093,-0.406161884,-0.253681465,-0.101201047,0.000588389,0.203759791
0.26,-0.651372037,-0.560234833,-0.377960426,-0.195686019,0.075207789,0.168862796
0.213333333,-0.355974036,-0.299043299,-0.185181825,-0.071320352,-0.06888942,0.156402596
0.326666667,-0.727409177,-0.622001593,-0.411186424,-0.200371255,0.177369585,0.221259083
0.4,-0.170990274,-0.113891247,0.000306808,0.114504863,0.115902281,0.342900973
0.39,-0.546992397,-0.453293157,-0.265894678,-0.078496199,0.052740189,0.29630076
0.19,-0.73419937,-0.641779433,-0.456939559,-0.272099685,-0.048099056,0.097580063
0.253333333,-0.603663519,-0.517963834,-0.346564463,-0.175165093,-0.008931415,0.167633648
0.276666667,-0.620882495,-0.531127579,-0.351617746,-0.172107914,-0.546417631,0.186911751
0.296666667,-2.46694766,-2.190586227,-1.637863362,-1.085140497,-0.696355411,0.020305234
0.423333333,-3.013406927,-2.669732901,-1.982384849,-1.295036797,-0.288952502,0.079659307
0.64,-1.950952784,-1.691857506,-1.173666949,-0.655476392,-0.406167777,0.380904722
0.456666667,-2.847225922,-2.516836663,-1.856058145,-1.195279628,-0.250028376,0.126277408
0.606666667,-1.898983477,-1.648418463,-1.147288434,-0.646158405,-0.039200218,0.356101653
0.533333333,-1.546222948,-1.33826732,-0.922356064,-0.506444808,-0.184525221,0.325377705
0.453333333,-1.859528512,-1.628242328,-1.165669959,-0.70309759,-0.496942324,0.222047149
0.346666667,-2.714252191,-2.408160305,-1.795976534,-1.183792762,-0.35945151,0.040574781
0.49,-2.00706059,-1.757354531,-1.257942413,-0.758530295,-0.58810751,0.240293941
0.4,-3.1036917,-2.75332253,-2.05258419,-1.35184585,-0.302497339,0.04963083
0.583333333,-1.941657797,-1.689158684,-1.184160458,-0.679162232,-0.087371827,0.33083422
0.4,-1.652350535,-1.447115482,-1.036645375,-0.626175268,-0.705665969,0.194764947
0.413333333,-3.285553229,-2.915664573,-2.17588726,-1.436109948,-0.227898543,0.043444677
0.463333333,-1.724106255,-1.505362296,-1.067874379,-0.630386461,-0.334191235,0.244589374
0.426666667,-2.195081892,-1.932907036,-1.408557324,-0.884207613,-0.406569573,0.164491811
0.453333333,-2.350787466,-2.070375386,-1.509551226,-0.948727067,-0.578850456,0.172921253
0.2,-2.987279298,-2.668551368,-2.031095509,-1.393639649,-0.731053136,-0.11872793
0.673333333,-2.903510454,-2.545826075,-1.830457318,-1.115088561,-0.119381831,0.315648954
0.753333333,-1.969050547,-1.696812159,-1.152335383,-0.607858607,-0.187636426,0.481094945
0.523333333,-2.383232531,-2.092575945,-1.511262772,-0.929949599,-0.108567522,0.232676747
0.516666667,-1.58300285,-1.373035898,-0.953101995,-0.533168092,-0.377670796,0.306699715
0.513333333,-2.464458209,-2.166679055,-1.571120746,-0.975562438,-0.12626567,0.215554179
0.456666667,-1.618663343,-1.411130342,-0.99606434,-0.580998338,-0.433062199,0.249133666
0.526666667,-2.50909622,-2.205519931,-1.598367354,-0.991214777,-0.506583789,0.223090378
0.366666667,-2.91750152,-2.589084701,-1.932251064,-1.275417427,-0.323421526,0.038249848
0.566666667,-1.933627309,-1.683597911,-1.183539116,-0.683480321,-0.281499161,0.316637269
0.55,-2.260552758,-1.979497482,-1.417386931,-0.855276379,-0.435082883,0.268944724
0.376666667,-2.733609611,-2.422581983,-1.800526728,-1.178471472,-0.513640093,0.065639039
0.626666667,-2.591022532,-2.269253612,-1.625715772,-0.982177933,-0.212612856,0.304897747
0.623333333,-2.170931743,-1.891505235,-1.33265222,-0.773799205,-0.238854199,0.343906825
0.493333333,-2.250625108,-1.976229264,-1.427437576,-0.878645888,-0.125308533,0.218937489
0.543333333,-1.56880622,-1.357592265,-0.935164354,-0.512736444,-0.375189923,0.332119378
0.51,-2.518410854,-2.215569769,-1.609887598,-1.004205427,-0.024375031,0.207158915
0.42,-1.271250102,-1.102125092,-0.763875071,-0.425625051,-0.044720963,0.25087499
0.343333333,-1.129069875,-0.981829554,-0.687348913,-0.392868271,0.028060948,0.196093012
0.43,-0.707574617,-0.593817155,-0.366302232,-0.138787309,-0.011501003,0.316242538
0.656666667,-1.041670011,-0.871836343,-0.532169008,-0.192501672,0.107838471,0.486832999
0.46,-1.172760654,-1.009484589,-0.682932458,-0.356380327,-0.069057829,0.296723935
0.466666667,-1.303526098,-1.126506822,-0.772468269,-0.418429716,-0.018056331,0.289647391
0.38,-1.14907666,-0.996168994,-0.690353662,-0.38453833,-0.045319867,0.227092334
0.466666667,-1.037732889,-0.887292933,-0.586413022,-0.285533111,-0.021455011,0.316226711
0.433333333,-1.160405592,-1.0010317,-0.682283915,-0.36353613,-0.299558261,0.273959441
0.396666667,-2.009638646,-1.769008115,-1.287747052,-0.80648599,-0.076975805,0.156036136
0.396666667,-1.182141572,-1.024260748,-0.7084991,-0.392737453,-0.079343809,0.238785843
0.32,-1.190034921,-1.039031429,-0.737024445,-0.435017461,-0.09964674,0.168996508
0.383333333,-1.078822467,-0.932606887,-0.640175727,-0.347744567,-0.035913819,0.237117753
0.42,-1.014157175,-0.870741458,-0.583910023,-0.297078588,-0.110078973,0.276584283
0.29,-1.346929911,-1.18323692,-0.855850938,-0.528464956,-0.334705094,0.126307009
0.4,-1.792350314,-1.573115283,-1.13464522,-0.696175157,-0.297618552,0.180764969
0.353333333,-1.925395174,-1.697522323,-1.241776622,-0.786030921,-0.177684876,0.125460482
0.446666667,-1.416727362,-1.230387959,-0.857709153,-0.485030348,-0.104179909,0.260327264
0.44,-1.389488586,-1.206539727,-0.84064201,-0.474744293,-0.037881258,0.257051141
0.356666667,-1.152937526,-1.001977107,-0.700056268,-0.39813543,-0.230083726,0.205706248
0.353333333,-1.599167976,-1.403917845,-1.013417583,-0.622917322,-0.201899224,0.158083202
0.36,-1.497441858,-1.311697672,-0.940209301,-0.568720929,-0.256303202,0.174255814
0.406666667,-1.694344008,-1.484242941,-1.064040806,-0.643838671,0.095344614,0.1965656
0.44,-0.631073509,-0.523966158,-0.309751456,-0.095536755,-0.174948321,0.332892649
0.516666667,-1.609827737,-1.397178297,-0.971879416,-0.546580535,-0.020746548,0.304017227
0.366666667,-1.274710716,-1.110572978,-0.782297501,-0.454022025,-0.134627831,0.202528929
0.313333333,-1.304314994,-1.142550161,-0.819020496,-0.495490831,-0.204761374,0.1515685
0.31,-1.413649024,-1.241284122,-0.896554317,-0.551824512,-0.18621397,0.137635098
0.386666667,-1.344046568,-1.170975245,-0.824832598,-0.478689951,0.060328682,0.213595344
0.456666667,-0.701126617,-0.585347289,-0.353788632,-0.122229975,0.118262103,0.340887339
0.19,-0.671348546,-0.585213691,-0.412943982,-0.240674273,-0.314729482,0.103865145
